,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
326,6CDzDgIUqeDY5g8ujExx2f,0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
327,4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,0.119,0.321,0.0,0.42,0.464,90.03
328,1HFfMOxCAT4GAwaPfCdmUs,0.829,0.51,5,-9.334,0.0369,0.00821,0.00143,0.0829,0.45,119.994
329,2SUxn2O9NHL6GHGQFgwCY0,0.763,0.661,4,-5.592,0.056,0.169,0.0,0.117,0.632,95.002
330,50BYymJYX2k7hnmfiXnYXs,0.572,0.533,1,-5.062,0.0645,0.347,0.0,0.0794,0.441,155.69
331,0vqw3BCyNr3DDVBmjD21H8,0.794,0.753,10,-3.112,0.0609,0.543,0.0,0.12,0.906,159.965
332,74jTexO94dFGyXGyeu8krd,0.749,0.988,0,-5.266,0.0387,0.202,0.00631,0.17,0.749,135.015
333,0zJDqnBjyY663g4Fh0tf1Z,0.679,0.901,3,-0.397,0.0747,0.515,0.0,0.827,0.969,146.063
334,1y5beX4vn7QPfg36r4jiWo,0.817,0.715,9,-5.13,0.0484,0.183,0.0,0.214,0.398,100.002
335,3lnjFENd7rHxPYM9b964Md,0.638,0.942,5,-4.163,0.0857,0.015,0.0,0.31,0.745,142.896
336,0v8jwfzMLCgDmjXgMsEqQO,0.871,0.669,10,-7.62,0.329,0.0113,2.9e-06,0.0795,0.806,95.939
337,2nLjOby9RX2bktaHhXvYwt,0.603,0.773,8,-5.035,0.148,0.303,0.0,0.135,0.367,172.446
338,7EkWXAI1wn8Ii883ecd9xr,0.345,0.941,9,-9.918,0.0466,3.84e-05,0.633,0.0511,0.407,179.626
339,2aXC0fD6qziwlOZZqhCqTd,0.654,0.787,4,-4.999,0.0502,0.00515,0.0,0.144,0.409,123.979
340,6FvSS3Goz7OC8oCC2eWqe8,0.691,0.829,0,-7.179,0.0412,0.0289,0.0,0.254,0.866,93.059
341,6HU7h9RYOaPRFeh0R3UeAr,0.442,0.612,2,-7.222,0.112,0.584,5.7e-06,0.37,0.178,180.917
342,1PckUlxKqWQs3RlWXVBLw3,0.836,0.743,10,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966
343,2n0U2OG5d6TuW5mKx7YrC0,0.546,0.5,0,-8.881,0.0379,0.802,0.00108,0.107,0.449,150.92
344,1tNJrcVe6gwLEiZCtprs1u,0.815,0.518,7,-6.594,0.0897,0.223,0.0,0.104,0.877,151.891
345,55qBw1900pZKfXJ6Q9A2Lc,0.719,0.804,10,-4.581,0.0355,0.0132,3.02e-06,0.139,0.605,119.999
346,4GEqNmHqDOh4Qboo32IHUP,0.729,0.142,7,-19.921,0.0395,0.588,0.0016,0.139,0.24,120.023
347,6sZo5nJIsFWXefRCCexpx0,0.668,0.802,5,-4.005,0.0917,0.0273,0.0,0.163,0.769,113.796
348,4RAR8g8fZNB106ezUurnE0,0.75,0.797,0,-4.826,0.118,0.293,0.0,0.392,0.523,105.949
349,0OBFJ2klMAcaw5DbEmfwOq,0.639,0.368,2,-14.096,0.048,0.245,0.0,0.106,0.415,89.94
350,6otk6bUVXgXsBCygldOoDa,0.232,0.531,7,-9.938,0.0361,0.48,8.31e-05,0.166,0.273,78.302
351,4GSDkZt7GcmzBWmsMcpaVO,0.659,0.615,11,-5.865,0.0644,0.27,0.0,0.187,0.193,119.843
352,58HvfVOeJY7lUuCqF0m3ly,0.41,0.611,4,-8.271,0.0467,0.0228,0.0,0.116,0.0899,185.727
353,5A3fPy30SN2wuzrahpcxvV,0.641,0.537,0,-5.452,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864
354,7N30pzJGFwnYU8iuzxWS7l,0.585,0.688,9,-4.553,0.0722,0.551,6.7e-06,0.121,0.814,85.871
355,4XH0EdfKr5VhA474uGCm1D,0.663,0.602,7,-6.053,0.0337,0.314,0.0,0.318,0.685,91.947
356,3BvnlPEMgrNJwWqWOvZF2L,0.72,0.933,1,-4.988,0.0597,0.00329,0.0,0.0473,0.948,128.012
357,6CT8Glf6AdbPHkoy0LW3fS,0.529,0.906,5,-3.515,0.0695,0.00681,7.34e-05,0.318,0.474,165.888
358,4hObp5bmIJ3PP3cKA9K9GY,0.675,0.166,11,-22.602,0.171,0.88,7.14e-05,0.0461,0.747,68.837
359,5xEM5hIgJ1jjgcEBfpkt2F,0.585,0.776,5,-5.898,0.0459,0.0572,7.74e-06,0.3,0.427,77.987
360,5GxUKIEkMXXZo1Tif0IzfC,0.841,0.502,6,-9.068,0.211,0.52,0.000187,0.103,0.863,109.965
361,1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,5,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014
362,1z9kQ14XBSN0r2v6fx4IdG,0.564,0.71,11,-4.92,0.0461,0.00125,0.0,0.109,0.393,91.972
363,1SC5rEoYDGUK4NfG82494W,0.593,0.503,8,-6.725,0.22,0.293,0.0,0.405,0.71,178.781
364,6871FKHumiy1Wfr6vF7Xxt,0.606,0.601,2,-5.576,0.0283,0.796,0.000511,0.127,0.453,125.961
365,43rA71bccXFGD4C8GOpIlN,0.664,0.316,5,-10.345,0.519,0.298,2.03e-06,0.0812,0.541,92.875
366,0So2sgVa8aJiARPl2P29u2,0.725,0.446,4,-8.958,0.0287,0.85,0.243,0.107,0.311,90.024
367,5WzfGg2ueNoOS5aIkaR9qX,0.4,0.366,6,-8.598,0.0342,0.87,0.00163,0.102,0.508,80.568
368,3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045
369,2cbaCL38j8eUXBQjvLawET,0.857,0.893,0,-2.87,0.0422,0.0663,0.0,0.0335,0.845,108.022
370,3C0nOe05EIt1390bVABLyN,0.73,0.777,3,-5.194,0.0496,0.105,0.000478,0.0691,0.575,130.0
371,0FR8FGorkmM4SMXKSTq2Rn,0.773,0.813,1,-5.804,0.0955,0.157,0.0,0.0836,0.358,96.015
372,6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,0.0662,0.168,1.14e-05,0.0489,0.905,122.953
373,6s8nHXTJVqFjXE4yVZPDHR,0.762,0.863,0,-3.689,0.0561,0.015,0.0,0.125,0.965,106.012
374,00olotnKoOmiH5YSUc185T,0.795,0.568,6,-6.746,0.101,0.0332,0.0,0.227,0.78,87.036
375,6KOEK6SeCEZOQkLj5M1PxH,0.788,0.753,0,-3.71,0.0536,0.0038,0.0,0.18,0.403,125.005
376,0q2e5jdjxFaaYRf49b1vLj,0.61,0.87,2,-4.012,0.0693,0.00299,0.0,0.064,0.523,125.014
377,4cacyP5c3PMlfnyjpg13xW,0.723,0.772,1,-6.784,0.0792,0.00524,1.15e-05,0.367,0.58,102.004
378,6vECYJHxYmm3Ydt3fF01pE,0.885,0.581,11,-8.813,0.0378,0.427,0.000204,0.0759,0.728,114.016
379,1i8iShQ9F1HXxnufDuF4Mm,0.483,0.797,2,-4.629,0.0975,0.173,0.0,0.267,0.699,83.542
380,0939D7aT18uBDS2MTjWzct,0.507,0.828,10,-6.023,0.0449,0.00711,2.44e-05,0.261,0.489,178.032
381,5fXslGZPI5Cco6PKHzlSL3,0.805,0.919,1,-1.294,0.0938,0.101,0.00343,0.0598,0.494,94.993
