,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
291,0fX4oNGBWO3dSGUZcVdVV2,0.79,0.67,1,-5.527,0.105,0.377,2.32e-06,0.119,0.408,139.956
292,7dsImih2L25fa6qjNphBI7,0.824,0.745,11,-5.49,0.0755,0.0467,3.29e-05,0.198,0.888,125.013
293,2ooF4088y5L72c4YTEJQoB,0.755,0.695,9,-5.963,0.26,0.0179,0.0,0.107,0.493,128.063
294,1OwD4SeTFdUYZaJkbGcPuv,0.845,0.472,2,-10.111,0.269,0.114,0.0,0.147,0.209,125.008
295,4QRZirU4s1f30iDHzuKncj,0.516,0.806,2,-5.133,0.0538,0.00389,0.000674,0.115,0.577,124.118
296,3CpoeW0cZSDzIRv5z34F87,0.668,0.824,5,-4.164,0.137,0.0017,3.05e-06,0.0426,0.185,163.961
297,7LcfRTgAVTs5pQGEQgUEzN,0.722,0.758,11,-4.477,0.0471,0.0111,0.0,0.308,0.62,128.047
298,6sjtHq6EueMR7otphregK5,0.487,0.687,7,-6.747,0.0689,0.231,0.117,0.107,0.19,145.983
299,0wBpTnn099ZM2aLLOlBImh,0.693,0.594,1,-8.028,0.285,0.0518,0.000477,0.0772,0.511,100.057
300,54VFhe501kUbDYj2OrueMp,0.676,0.61,1,-9.185,0.273,0.000114,1.73e-06,0.191,0.519,156.005
301,13w7sJT2Xu6AN4gGj4wGv3,0.744,0.758,2,-6.501,0.263,0.0141,1.22e-05,0.213,0.546,137.892
302,3oemdXChBox1D5YE6nikYN,0.67,0.687,8,-12.559,0.0394,0.0172,0.0264,0.16,0.762,153.668
303,5UsLjwBaTHBX4ektWIr4XX,0.457,0.906,5,-2.278,0.342,0.249,0.0,0.182,0.54,104.02
304,6pGuOWYOFDcSgmVvFWRWSv,0.789,0.524,1,-7.942,0.273,0.212,0.0,0.221,0.343,138.064
305,1xwAWUI6Dj0WGC3KiUPN0O,0.798,0.277,4,-11.096,0.39,0.173,5.25e-05,0.121,0.163,79.846
306,1Mcvh7MbbjIoU6JYqSHq0l,0.853,0.599,7,-4.756,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993
307,3pndPhlQWjuSoXhcIIdBjv,0.71,0.404,1,-10.04,0.379,0.484,0.0,0.0953,0.398,139.553
308,22ruOqBqBRiZDiXFud4OXa,0.833,0.498,10,-5.196,0.117,0.0493,0.0,0.119,0.259,139.928
309,0mywfaXMXZB4Vh9yruHI9Z,0.706,0.786,0,-3.417,0.091,0.26,0.0,0.38,0.751,150.028
310,7xVLFuuYdAvcTfcP3IG3dS,0.841,0.733,1,-5.077,0.142,0.0246,0.0,0.174,0.284,130.009
311,3nG784YlxS4VQOF0qiHKVP,0.781,0.72,6,-8.347,0.165,0.112,4.1e-05,0.153,0.403,150.074
312,1z9kQ14XBSN0r2v6fx4IdG,0.564,0.71,11,-4.92,0.0461,0.00125,0.0,0.109,0.393,91.972
313,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0.136,0.0515,0.0,0.248,0.654,87.999
314,5unjCay0kUjuej5ebn4nS4,0.851,0.819,7,-5.173,0.212,0.337,0.000153,0.0658,0.903,83.154
315,5pmL3RzOy3IvGFaSDi4hZL,0.606,0.883,3,-3.243,0.0423,0.00872,0.0,0.0698,0.608,128.053
316,1Kods4uMXbeJlJVnXaRWht,0.759,0.667,5,-6.586,0.142,0.00022,0.0,0.089,0.439,135.032
317,1kc0bsaZpQiSop9WWIzf0T,0.672,0.725,5,-4.41,0.2,0.00123,0.0,0.446,0.213,140.013
318,7dbka99KTWke5o9hRp0JoB,0.761,0.479,2,-5.574,0.0466,0.552,0.0,0.0704,0.912,89.913
319,3cU2wBxuV6nFiuf6PJZNlC,0.655,0.782,1,-4.789,0.185,0.375,0.0,0.317,0.832,79.427
320,6mz1fBdKATx6qP4oP1I65G,0.749,0.605,8,-9.359,0.086,0.00186,0.0381,0.115,0.966,142.024
321,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,10,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949
322,4bBrKDo8rchikwZOtmXbIH,0.656,0.692,1,-6.145,0.0563,0.00212,0.00305,0.128,0.693,128.016
323,6ws54n2IzyrIxxyzlG2bVJ,0.535,0.618,2,-5.668,0.382,0.0245,0.0,0.103,0.211,165.991
324,6KOEK6SeCEZOQkLj5M1PxH,0.788,0.753,0,-3.71,0.0536,0.0038,0.0,0.18,0.403,125.005
325,4cacyP5c3PMlfnyjpg13xW,0.723,0.772,1,-6.784,0.0792,0.00524,1.15e-05,0.367,0.58,102.004
326,5R8dQOPq8haW94K7mgERlO,0.851,0.806,4,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999
327,0k1WUmIRnG3xU6fvvDVfRG,0.803,0.597,11,-6.035,0.141,0.000619,4.5e-06,0.323,0.331,136.008
328,6rmXhRIemCTPyMYZRDN7Qg,0.776,0.875,4,-5.535,0.0575,0.0343,0.0,0.314,0.849,111.988
329,0TBgMKD86t1VP3IzhxCoUl,0.92,0.675,1,-5.661,0.263,0.307,0.0,0.104,0.749,141.967
